sucursal,codigo,uc,p1,p2,p3,m1,m2,m3
H,3904498,173.94,237.72,237.72,193.20,26.83,26.83,9.97
H,3904499,175.04,239.16,239.16,194.40,26.81,26.81,9.96
H,3904502,165.05,264.84,264.84,240.72,37.68,37.68,31.43
H,3904506,174.00,313.32,313.32,284.88,44.47,44.47,38.92
H,3904508,175.02,239.16,239.16,194.40,26.82,26.82,9.97
H,3904510,174.00,313.32,313.32,284.88,44.47,44.47,38.92
H,3904512,175.04,239.16,239.16,194.40,26.81,26.81,9.96
H,3904514,389.74,545.80,545.80,545.80,28.59,28.59,28.59
H,3904516,468.54,683.70,683.70,683.70,31.47,31.47,31.47
H,3904520,591.26,683.70,683.70,683.70,13.52,13.52,13.52
H,3904530,0.00,264.84,264.84,240.72,100.00,100.00,100.00
H,3904534,0.00,245.04,245.04,222.84,100.00,100.00,100.00
H,3904538,0.00,545.80,545.80,545.80,100.00,100.00,100.00
H,3904804,109.36,130.92,130.92,119.04,16.47,16.47,8.13
H,3904806,73.10,130.92,130.92,119.04,44.16,44.16,38.59
H,3904808,73.08,130.92,130.92,119.04,44.18,44.18,38.61
H,390521,0.00,0.00,0.00,0.00,0.00,0.00,0.00
H,3905213,47.20,98.15,98.15,89.28,51.91,51.91,47.13
H,3905214,48.73,98.15,98.15,89.28,50.35,50.35,45.42
H,3905219,82.03,98.15,98.15,89.28,16.42,16.42,8.12
H,3905225,46.33,73.68,73.68,66.96,37.12,37.12,30.81
H,390525,0.00,0.00,0.00,0.00,0.00,0.00,0.00
H,3905259,82.05,98.15,98.15,89.28,16.40,16.40,8.10
H,390528,0.00,0.00,0.00,0.00,0.00,0.00,0.00
H,3905289,48.24,98.15,98.15,89.28,50.85,50.85,45.97
H,390561,0.00,0.00,0.00,0.00,0.00,0.00,0.00
H,3905612,48.61,98.15,98.15,89.28,50.47,50.47,45.55
H,3905615,48.10,98.15,98.15,89.28,50.99,50.99,46.12
H,390562,0.00,0.00,0.00,0.00,0.00,0.00,0.00
H,3905622,48.62,98.15,98.15,89.28,50.46,50.46,45.54
H,3905625,48.16,98.15,98.15,89.28,50.93,50.93,46.06
H,390563,0.00,0.00,0.00,0.00,0.00,0.00,0.00
H,3905634,48.65,98.15,98.15,89.28,50.43,50.43,45.51
H,3905636,47.15,98.15,98.15,89.28,51.96,51.96,47.19
H,3905641,48.16,98.15,98.15,89.28,50.93,50.93,46.06
H,3905645,46.33,73.68,73.68,66.96,37.12,37.12,30.81
H,390565,0.00,0.00,0.00,0.00,0.00,0.00,0.00
H,3905659,82.05,98.15,98.15,89.28,16.40,16.40,8.10
H,390681,0.00,0.00,0.00,0.00,0.00,0.00,0.00
H,3906818,97.33,151.44,151.44,137.64,35.73,35.73,29.29
H,3906824,97.33,151.44,151.44,137.64,35.73,35.73,29.29
H,3906826,97.33,151.44,151.44,137.64,35.73,35.73,29.29
H,390683,0.00,0.00,0.00,0.00,0.00,0.00,0.00
H,3906834,158.69,217.53,217.53,217.53,27.05,27.05,27.05
H,3906842,97.32,151.44,151.44,137.64,35.74,35.74,29.29
H,390686,0.00,0.00,0.00,0.00,0.00,0.00,0.00
H,3906862,131.59,160.44,160.44,144.60,17.98,17.98,9.00
H,3906864,131.60,160.44,160.44,144.60,17.98,17.98,8.99
H,3906872,131.58,160.44,160.44,144.60,17.99,17.99,9.00
H,3906882,264.59,344.76,344.76,344.76,23.25,23.25,23.25
H,3906884,264.61,344.76,344.76,344.76,23.25,23.25,23.25
H,3906886,264.59,344.76,344.76,344.76,23.25,23.25,23.25
H,390721,0.00,0.00,0.00,0.00,0.00,0.00,0.00
H,3907212,342.21,452.26,452.26,452.26,24.33,24.33,24.33
H,3907214,264.59,344.76,344.76,344.76,23.25,23.25,23.25
H,3907216,163.40,183.14,183.14,183.14,10.78,10.78,10.78
H,390722,0.00,0.00,0.00,0.00,0.00,0.00,0.00
H,3907222,268.64,314.16,314.16,295.68,14.49,14.49,9.15
H,3907224,242.76,270.05,270.05,270.05,10.11,10.11,10.11
H,3907226,163.38,183.14,183.14,183.14,10.79,10.79,10.79
H,390723,0.00,0.00,0.00,0.00,0.00,0.00,0.00
H,3907232,342.20,452.26,452.26,452.26,24.34,24.34,24.34
H,3907234,242.72,270.05,270.05,270.05,10.12,10.12,10.12
H,3907236,163.36,183.14,183.14,183.14,10.80,10.80,10.80
H,390725,0.00,0.00,0.00,0.00,0.00,0.00,0.00
H,3907252,268.61,314.16,314.16,295.68,14.50,14.50,9.16
H,3907254,242.72,270.05,270.05,270.05,10.12,10.12,10.12
H,390728,0.00,0.00,0.00,0.00,0.00,0.00,0.00
H,3907282,268.62,452.26,452.26,452.26,40.60,40.60,40.60
H,390732,0.00,0.00,0.00,0.00,0.00,0.00,0.00
H,3907322,268.64,452.26,452.26,452.26,40.60,40.60,40.60
H,390733,0.00,0.00,0.00,0.00,0.00,0.00,0.00
H,3907332,268.62,452.26,452.26,452.26,40.60,40.60,40.60
H,390741,0.00,0.00,0.00,0.00,0.00,0.00,0.00
H,3907412,83.81,122.40,122.40,93.72,31.53,31.53,10.57
H,390742,0.00,0.00,0.00,0.00,0.00,0.00,0.00
H,3907422,83.88,122.40,122.40,93.72,31.47,31.47,10.50
H,390743,0.00,0.00,0.00,0.00,0.00,0.00,0.00
H,3907432,83.84,122.40,122.40,93.72,31.50,31.50,10.54
H,3910559,0.00,0.01,0.01,0.01,100.00,100.00,100.00
H,3910573,0.00,0.01,0.01,0.01,100.00,100.00,100.00
H,3910574,0.00,0.01,0.01,0.01,100.00,100.00,100.00
H,3910578,0.00,0.01,0.01,0.01,100.00,100.00,100.00
H,3919999,0.01,0.01,0.01,0.01,0.00,0.00,0.00
H,3951020,694.22,1080.00,1080.00,1080.00,35.72,35.72,35.72
H,3961550,0.00,1.00,1.00,1.00,100.00,100.00,100.00
H,4990505,1251.22,1437.50,1437.50,1437.50,12.96,12.96,12.96
H,4990599,0.00,142.50,142.50,142.50,100.00,100.00,100.00
H,5000505,745.00,2225.00,2225.00,2225.00,66.52,66.52,66.52
H,5000515,44.37,60.30,60.30,60.30,26.42,26.42,26.42
H,5000520,468.76,640.98,640.98,640.98,26.87,26.87,26.87
H,5000525,577.96,1500.00,1500.00,1500.00,61.47,61.47,61.47
H,5000530,38.28,100.00,100.00,100.00,61.72,61.72,61.72
H,5000540,39.27,55.41,55.41,55.41,29.13,29.13,29.13
H,6000001,0.84,0.00,1.00,0.00,0.00,16.00,0.00
H,6000002,14.42,0.00,0.00,0.00,0.00,0.00,0.00
H,6000004,391.26,284.32,284.32,281.48,-37.61,-37.61,-39.00
H,6000005,400.04,62.76,62.76,52.92,-537.41,-537.41,-655.93
H,6000006,520.00,385.81,385.81,385.81,-34.78,-34.78,-34.78
H,6000007,77.68,104.56,104.56,80.96,25.71,25.71,4.05
H,6000008,929.81,150.00,150.00,97.20,-519.87,-519.87,-856.59
H,6000009,1710.72,37.55,37.55,37.55,-4455.85,-4455.85,-4455.85
H,6000010,177.94,17.47,17.47,17.47,-918.55,-918.55,-918.55
H,6000012,334.20,360.00,360.00,360.00,7.17,7.17,7.17
H,6000033,151.52,318.84,318.84,259.32,52.48,52.48,41.57
H,6000045,110.00,114.00,114.00,114.00,3.51,3.51,3.51
H,6000046,80.00,265.00,265.00,265.00,69.81,69.81,69.81
H,6000047,825.00,7.00,7.00,7.00,-11685.71,-11685.71,-11685.71
H,6000048,347.82,2.60,2.60,2.60,-13277.69,-13277.69,-13277.69
H,6000051,64.00,73.00,73.00,73.00,12.33,12.33,12.33
H,6000105,8.39,9.00,9.00,9.00,6.78,6.78,6.78
H,6000202,231.60,859.14,859.14,859.14,73.04,73.04,73.04
H,6000999,0.00,0.00,0.00,0.00,0.00,0.00,0.00
H,6009999,0.00,1.00,1.00,1.00,100.00,100.00,100.00
H,9980006,0.00,0.00,0.00,0.00,0.00,0.00,0.00
H,9980012,0.00,0.00,0.00,0.00,0.00,0.00,0.00
H,9990006,0.00,0.00,0.00,0.00,0.00,0.00,0.00
H,9990012,0.00,0.00,0.00,0.00,0.00,0.00,0.00
H,BETZABETH,0.00,0.00,0.00,0.00,0.00,0.00,0.00
K,0020505,116.00,260.00,260.00,260.00,55.38,55.38,55.38
K,0020510,189.00,313.20,313.20,313.20,39.66,39.66,39.66
K,0045005,66.78,71.17,71.17,71.17,6.17,6.17,6.17
K,0045010,8.11,8.25,8.25,8.25,1.70,1.70,1.70
K,0050515,639.84,753.00,753.00,753.00,15.03,15.03,15.03
K,0050520,799.92,942.00,942.00,942.00,15.08,15.08,15.08
K,0050525,596.68,933.00,933.00,933.00,36.05,36.05,36.05
K,0051005,209.28,721.00,721.00,721.00,70.97,70.97,70.97
K,0051010,310.56,843.00,843.00,843.00,63.16,63.16,63.16
K,0051030,162.24,1161.00,1161.00,1161.00,86.03,86.03,86.03
K,0051035,701.52,877.00,877.00,877.00,20.01,20.01,20.01
K,0051040,124.80,353.00,353.00,353.00,64.65,64.65,64.65
K,0051042,124.80,353.00,353.00,353.00,64.65,64.65,64.65
K,0051045,146.88,181.44,181.44,181.44,19.05,19.05,19.05
K,0051047,84.00,154.00,154.00,154.00,45.45,45.45,45.45
K,0051050,85.63,179.14,179.14,179.14,52.20,52.20,52.20
K,0051055,295.20,369.00,369.00,369.00,20.00,20.00,20.00
K,0051060,462.96,1735.00,1735.00,1735.00,73.32,73.32,73.32
K,0051065,574.40,1615.00,1615.00,1615.00,64.43,64.43,64.43
K,0051070,574.40,1615.00,1615.00,1615.00,64.43,64.43,64.43
K,0051072,574.40,1615.00,1615.00,1615.00,64.43,64.43,64.43
K,0051075,1078.08,1348.00,1348.00,1348.00,20.02,20.02,20.02
K,0051080,626.64,1205.00,1205.00,1205.00,48.00,48.00,48.00
K,0052025,552.96,1382.00,1382.00,1382.00,59.99,59.99,59.99
K,0052030,607.72,760.00,760.00,760.00,20.04,20.04,20.04
K,0052505,207.53,1382.50,1382.50,1382.50,84.99,84.99,84.99
K,0052510,227.86,1519.50,1519.50,1519.50,85.00,85.00,85.00
K,0053005,164.16,304.18,304.18,304.18,46.03,46.03,46.03
K,0053010,170.64,315.94,315.94,315.94,45.99,45.99,45.99
K,0055005,639.84,753.00,753.00,753.00,15.03,15.03,15.03
K,0055010,538.08,942.00,942.00,942.00,42.88,42.88,42.88
K,0055015,172.32,933.00,933.00,933.00,81.53,81.53,81.53
K,0055505,70.08,721.00,721.00,721.00,90.28,90.28,90.28
K,0055510,99.36,843.00,843.00,843.00,88.21,88.21,88.21
K,0055515,0.00,32.88,32.88,32.88,100.00,100.00,100.00
K,0056005,0.00,1161.00,1161.00,1161.00,100.00,100.00,100.00
K,0056010,90.00,877.00,877.00,877.00,89.74,89.74,89.74
K,0056015,90.00,369.00,369.00,369.00,75.61,75.61,75.61
K,0056020,0.00,353.00,353.00,353.00,100.00,100.00,100.00
K,0056022,0.00,353.00,353.00,353.00,100.00,100.00,100.00
K,0056023,0.00,181.44,181.44,181.44,100.00,100.00,100.00
K,0056025,0.00,179.14,179.14,179.14,100.00,100.00,100.00
K,0056030,193.68,1519.50,1519.50,1519.50,87.25,87.25,87.25
K,0056035,176.40,1382.50,1382.50,1382.50,87.24,87.24,87.24
K,0056040,47.88,55.27,55.27,55.27,13.37,13.37,13.37
K,0056050,0.00,1348.00,1348.00,1348.00,100.00,100.00,100.00
K,0056060,0.00,1735.00,1735.00,1735.00,100.00,100.00,100.00
K,0056065,158.64,1615.00,1615.00,1615.00,90.18,90.18,90.18
K,0056070,0.00,1615.00,1615.00,1615.00,100.00,100.00,100.00
K,0056072,0.00,1615.00,1615.00,1615.00,100.00,100.00,100.00
K,0056080,120.72,1205.00,1205.00,1205.00,89.98,89.98,89.98
K,0060500,165.33,235.85,235.85,235.85,29.90,29.90,29.90
K,0060502,389.08,771.70,771.70,771.70,49.58,49.58,49.58
K,0060505,179.00,385.85,385.85,385.85,53.61,53.61,53.61
K,0060511,317.74,664.52,664.52,664.52,52.19,52.19,52.19
K,0060512,964.92,1139.20,1139.20,1139.20,15.30,15.30,15.30
K,0060516,645.88,762.52,762.52,762.52,15.30,15.30,15.30
K,0061000,272.24,468.52,468.52,468.52,41.89,41.89,41.89
K,0061001,653.68,937.06,937.06,937.06,30.24,30.24,30.24
K,0061005,112.84,199.82,199.82,199.82,43.53,43.53,43.53
K,0061020,75.79,105.72,105.72,105.72,28.31,28.31,28.31
K,0061500,220.45,260.25,260.25,260.25,15.29,15.29,15.29
K,0061502,824.84,973.82,973.82,973.82,15.30,15.30,15.30
K,0061505,225.68,486.90,486.90,486.90,53.65,53.65,53.65
K,0061510,428.00,569.58,569.58,569.58,24.86,24.86,24.86
K,0061515,89.55,105.72,105.72,105.72,15.30,15.30,15.30
K,0061522,161.47,213.58,213.58,213.58,24.40,24.40,24.40
K,0061540,22.39,40.57,40.57,40.57,44.81,44.81,44.81
K,0062000,249.02,477.70,477.70,477.70,47.87,47.87,47.87
K,0062001,809.31,955.45,955.45,955.45,15.30,15.30,15.30
K,0062005,179.10,260.25,260.25,260.25,31.18,31.18,31.18
K,0062015,186.74,220.48,220.48,220.48,15.30,15.30,15.30
K,0062020,75.77,105.72,105.72,105.72,28.33,28.33,28.33
K,0062040,22.40,40.57,40.57,40.57,44.79,44.79,44.79
K,0063015,128.40,222.78,222.78,222.78,42.36,42.36,42.36
K,0063028,128.41,222.78,222.78,222.78,42.36,42.36,42.36
K,0063030,188.70,222.78,222.78,222.78,15.30,15.30,15.30
K,0063038,136.19,236.55,236.55,236.55,42.43,42.43,42.43
K,0063039,319.08,606.32,606.32,606.32,47.37,47.37,47.37
K,0063040,778.15,1212.70,1212.70,1212.70,35.83,35.83,35.83
K,0063042,182.86,215.88,215.88,215.88,15.30,15.30,15.30
K,0063048,165.36,215.88,215.88,215.88,23.40,23.40,23.40
K,0063050,165.38,215.88,215.88,215.88,23.39,23.39,23.39
K,0063051,1182.79,1396.42,1396.42,1396.42,15.30,15.30,15.30
K,0063052,223.74,264.12,264.12,264.12,15.29,15.29,15.29
K,0063054,114.16,195.98,195.98,195.98,41.75,41.75,41.75
K,0063056,25.87,40.57,40.57,40.57,36.23,36.23,36.23
K,0063058,19.64,40.57,40.57,40.57,51.59,51.59,51.59
K,0063076,95.33,144.68,144.68,144.68,34.11,34.11,34.11
K,0063078,155.63,222.78,222.78,222.78,30.14,30.14,30.14
K,0063080,188.72,222.78,222.78,222.78,15.29,15.29,15.29
K,0063082,87.58,144.68,144.68,144.68,39.47,39.47,39.47
K,0063090,31.03,40.57,40.57,40.57,23.51,23.51,23.51
K,0063095,20.67,40.57,40.57,40.57,49.05,49.05,49.05
K,0064000,25.84,40.57,40.57,40.57,36.31,36.31,36.31
K,0064005,31.01,40.57,40.57,40.57,23.56,23.56,23.56
K,0064010,31.01,40.57,40.57,40.57,23.56,23.56,23.56
K,0064010,0.00,40.57,40.57,40.57,100.00,100.00,100.00
K,0064015,31.00,40.57,40.57,40.57,23.59,23.59,23.59
K,0080505,240.00,260.00,260.00,260.00,7.69,7.69,7.69
K,0080510,367.50,435.00,435.00,435.00,15.52,15.52,15.52
K,0080515,170.00,222.60,222.60,222.60,23.63,23.63,23.63
K,0080520,178.00,369.60,369.60,369.60,51.84,51.84,51.84
K,0100505,86.48,128.25,128.25,128.25,32.57,32.57,32.57
K,0100510,88.35,128.25,128.25,128.25,31.11,31.11,31.11
K,0110500,423.38,473.76,473.76,473.76,10.63,10.63,10.63
K,0110510,443.52,496.32,496.32,496.32,10.64,10.64,10.64
K,0110515,423.36,473.76,473.76,473.76,10.64,10.64,10.64
K,0113005,65.22,205.13,205.13,205.13,68.21,68.21,68.21
K,0113010,78.00,205.13,205.13,205.13,61.98,61.98,61.98
K,0113015,82.08,205.13,205.13,205.13,59.99,59.99,59.99
K,0113020,78.00,205.13,205.13,205.13,61.98,61.98,61.98
K,0113030,0.00,273.00,273.00,273.00,100.00,100.00,100.00
K,0113035,0.00,273.00,273.00,273.00,100.00,100.00,100.00
K,0113040,0.00,273.00,273.00,273.00,100.00,100.00,100.00
K,0113045,0.00,273.00,273.00,273.00,100.00,100.00,100.00
K,0113050,331.80,398.00,398.00,398.00,16.63,16.63,16.63
K,0113055,0.00,398.00,398.00,398.00,100.00,100.00,100.00
K,0120500,202.68,270.00,270.00,270.00,24.93,24.93,24.93
K,0120505,337.80,450.00,450.00,450.00,24.93,24.93,24.93
K,0120510,202.72,270.00,270.00,270.00,24.92,24.92,24.92
K,0120525,334.20,432.00,432.00,432.00,22.64,22.64,22.64
K,0120544,0.00,35.31,35.31,35.31,100.00,100.00,100.00
K,0120550,156.12,292.00,292.00,292.00,46.53,46.53,46.53
K,0120555,0.00,292.00,292.00,292.00,100.00,100.00,100.00
K,0120560,156.12,292.00,292.00,292.00,46.53,46.53,46.53
K,0120565,156.12,292.00,292.00,292.00,46.53,46.53,46.53
K,0120570,0.00,61.50,61.50,61.50,100.00,100.00,100.00
K,0120572,43.38,61.50,61.50,61.50,29.46,29.46,29.46
K,0120575,100.08,142.50,142.50,142.50,29.77,29.77,29.77
K,0120577,0.00,157.00,157.00,157.00,100.00,100.00,100.00
K,0120580,100.08,157.00,157.00,157.00,36.25,36.25,36.25
K,0120585,129.48,184.00,184.00,184.00,29.63,29.63,29.63
K,0120590,129.48,184.00,184.00,184.00,29.63,29.63,29.63
K,0130505,0.00,196.17,196.17,169.11,100.00,100.00,100.00
K,0130510,191.27,389.76,389.76,336.00,50.93,50.93,43.07
K,0130515,0.00,528.96,528.96,456.00,100.00,100.00,100.00
K,0130520,0.00,835.20,835.20,720.00,100.00,100.00,100.00
K,0130525,266.44,786.50,786.50,678.00,66.12,66.12,60.70
K,0130530,789.52,1263.25,1263.25,1089.00,37.50,37.50,27.50
K,0130535,411.72,1767.85,1767.85,1524.00,76.71,76.71,72.98
K,0130540,0.00,264.48,264.48,228.00,100.00,100.00,100.00
K,0130545,213.48,528.96,528.96,456.00,59.64,59.64,53.18
K,0130550,222.56,570.72,570.72,492.00,61.00,61.00,54.76
K,0131010,394.76,466.72,466.72,456.00,15.42,15.42,13.43
K,0131015,149.24,667.08,667.08,651.74,77.63,77.63,77.10
K,0131020,210.36,464.45,464.45,453.74,54.71,54.71,53.64
K,0131025,300.46,667.08,667.08,651.74,54.96,54.96,53.90
K,0131030,337.74,464.45,464.45,453.74,27.28,27.28,25.57
K,0131035,392.16,667.08,667.08,651.74,41.21,41.21,39.83
K,0131040,337.68,464.45,464.45,453.74,27.29,27.29,25.58
K,0131045,147.94,667.08,667.08,651.74,77.82,77.82,77.30
K,0131050,337.88,464.45,464.45,453.74,27.25,27.25,25.53
K,0131055,475.28,667.08,667.08,651.74,28.75,28.75,27.08
K,0131060,394.74,466.72,466.72,456.00,15.42,15.42,13.43
K,0131065,392.14,667.08,667.08,651.74,41.22,41.22,39.83
K,0131070,96.36,464.45,464.45,453.74,79.25,79.25,78.76
K,0131075,147.76,667.08,667.08,651.74,77.85,77.85,77.33
K,0131077,223.40,417.60,417.60,360.00,46.50,46.50,37.94
K,0131080,211.92,337.76,337.76,330.00,37.26,37.26,35.78
K,0131085,218.16,489.76,489.76,478.50,55.46,55.46,54.41
K,0131090,149.26,405.31,405.31,396.00,63.17,63.17,62.31
K,0131095,74.93,270.21,270.21,264.00,72.27,72.27,71.62
K,0131100,110.99,405.31,405.31,396.00,72.62,72.62,71.97
K,0131105,165.21,270.21,270.21,264.00,38.86,38.86,37.42
K,0131115,110.62,405.31,405.31,396.00,72.71,72.71,72.07
K,0131120,165.18,270.21,270.21,264.00,38.87,38.87,37.43
K,0131125,140.51,405.31,405.31,396.00,65.33,65.33,64.52
K,0131130,92.28,270.21,270.21,264.00,65.85,65.85,65.05
K,0131135,176.62,405.31,405.31,396.00,56.42,56.42,55.40
K,0131140,165.17,270.21,270.21,264.00,38.87,38.87,37.44
K,0131145,176.60,405.31,405.31,396.00,56.43,56.43,55.40
K,0131150,200.01,270.21,270.21,264.00,25.98,25.98,24.24
K,0131500,128.82,227.98,227.98,222.74,43.50,43.50,42.17
K,0131505,166.21,405.31,405.31,396.00,58.99,58.99,58.03
K,0131510,207.20,380.75,380.75,372.00,45.58,45.58,44.30
K,0131515,0.00,292.32,292.32,252.00,100.00,100.00,100.00
K,0131520,0.00,292.32,292.32,252.00,100.00,100.00,100.00
K,0131525,0.00,292.32,292.32,252.00,100.00,100.00,100.00
K,0131527,73.44,379.98,379.98,371.25,80.67,80.67,80.22
K,0131530,175.02,574.20,574.20,561.00,69.52,69.52,68.80
K,0131535,219.52,582.64,582.64,569.25,62.32,62.32,61.44
K,0132005,155.83,261.76,261.76,255.74,40.47,40.47,39.07
K,0132010,155.84,264.07,264.07,258.00,40.99,40.99,39.60
K,0132015,155.82,261.76,261.76,255.74,40.47,40.47,39.07
K,0132020,155.82,264.07,264.07,258.00,40.99,40.99,39.60
K,0132035,262.82,455.98,455.98,445.50,42.36,42.36,41.01
K,0132040,290.80,455.98,455.98,445.50,36.23,36.23,34.73
K,0132045,197.40,455.98,455.98,445.50,56.71,56.71,55.69
K,0132050,261.72,455.98,455.98,445.50,42.60,42.60,41.25
K,0132065,353.20,540.42,540.42,528.00,34.64,34.64,33.11
K,0132070,173.52,557.30,557.30,544.49,68.86,68.86,68.13
K,0132075,217.05,540.42,540.42,528.00,59.84,59.84,58.89
K,0132080,358.40,557.30,557.30,544.49,35.69,35.69,34.18
K,0132085,353.22,540.42,540.42,528.00,34.64,34.64,33.10
K,0132090,207.00,557.30,557.30,544.49,62.86,62.86,61.98
K,0132095,248.76,540.42,540.42,528.00,53.97,53.97,52.89
K,0132100,358.39,558.84,558.84,546.00,35.87,35.87,34.36
K,0132105,0.00,540.42,540.42,528.00,100.00,100.00,100.00
K,0132110,0.00,557.30,557.30,544.49,100.00,100.00,100.00
K,0132115,0.00,557.30,557.30,528.00,100.00,100.00,100.00
K,0132120,325.16,557.30,557.30,544.49,41.65,41.65,40.28
K,0134005,63.80,179.15,179.15,175.03,64.39,64.39,63.55
K,0134010,151.52,179.15,179.15,175.03,15.42,15.42,13.43
K,0134015,151.52,179.15,179.15,175.03,15.42,15.42,13.43
K,0134020,151.53,179.15,179.15,175.03,15.42,15.42,13.43
K,0134025,151.53,179.15,179.15,175.03,15.42,15.42,13.43
K,0134030,0.00,214.30,214.30,209.37,100.00,100.00,100.00
K,0134035,0.00,214.30,214.30,209.37,100.00,100.00,100.00
K,0134040,0.00,214.30,214.30,209.37,100.00,100.00,100.00
K,0134045,0.00,214.30,214.30,209.37,100.00,100.00,100.00
K,0134050,0.00,243.00,243.00,243.00,100.00,100.00,100.00
K,0134055,0.00,304.23,304.23,297.24,100.00,100.00,100.00
K,0134060,93.84,304.23,304.23,297.24,69.15,69.15,68.43
K,0134065,110.01,304.23,304.23,297.24,63.84,63.84,62.99
K,0134070,93.87,304.23,304.23,297.24,69.15,69.15,68.42
K,0134075,0.00,304.23,304.23,297.24,100.00,100.00,100.00
K,0134105,77.62,214.30,214.30,209.37,63.78,63.78,62.93
K,0134110,77.57,214.30,214.30,209.37,63.80,63.80,62.95
K,0134115,77.57,214.30,214.30,209.37,63.80,63.80,62.95
K,0134120,77.58,214.30,214.30,209.37,63.80,63.80,62.95
K,0134125,77.60,214.30,214.30,209.37,63.79,63.79,62.94
K,0134130,0.00,140.26,140.26,140.26,100.00,100.00,100.00
K,0134150,110.01,304.23,304.23,297.24,63.84,63.84,62.99
K,0134155,110.03,304.23,304.23,297.24,63.83,63.83,62.98
K,0134160,110.01,304.23,304.23,297.24,63.84,63.84,62.99
K,0134165,0.00,304.23,304.23,297.24,100.00,100.00,100.00
K,0134170,114.18,304.23,304.23,297.24,62.47,62.47,61.59
K,0134175,0.00,160.78,160.78,160.78,100.00,100.00,100.00
K,0134205,123.19,245.64,245.64,240.00,49.85,49.85,48.67
K,0134210,107.19,245.64,245.64,240.00,56.36,56.36,55.34
K,0134215,187.68,245.64,245.64,240.00,23.60,23.60,21.80
K,0134220,107.78,245.64,245.64,240.00,56.12,56.12,55.09
K,0134225,107.19,245.64,245.64,240.00,56.36,56.36,55.34
K,0134230,0.00,245.64,245.64,240.00,100.00,100.00,100.00
K,0134235,0.00,245.64,245.64,240.00,100.00,100.00,100.00
K,0134305,353.19,417.60,417.60,408.00,15.42,15.42,13.43
K,0134310,536.71,634.58,634.58,620.00,15.42,15.42,13.43
K,0134505,152.72,489.76,489.76,478.50,68.82,68.82,68.08
K,0134510,414.23,489.76,489.76,478.50,15.42,15.42,13.43
K,0134515,161.55,489.76,489.76,478.50,67.01,67.01,66.24
K,0134520,414.21,489.76,489.76,478.50,15.43,15.43,13.44
K,0134525,414.24,489.76,489.76,478.50,15.42,15.42,13.43
K,0135005,82.84,245.64,245.64,240.00,66.28,66.28,65.48
K,0135010,82.77,245.64,245.64,240.00,66.30,66.30,65.51
K,0135015,82.63,245.64,245.64,240.00,66.36,66.36,65.57
K,0135020,82.62,245.64,245.64,240.00,66.37,66.37,65.58
K,0135050,181.25,214.30,214.30,209.37,15.42,15.42,13.43
K,0135055,71.56,214.30,214.30,209.37,66.61,66.61,65.82
K,0135060,77.57,214.30,214.30,209.37,63.80,63.80,62.95
K,0135065,77.62,214.30,214.30,209.37,63.78,63.78,62.93
K,0135505,228.60,270.21,270.21,264.00,15.40,15.40,13.41
K,0135510,342.84,405.31,405.31,396.00,15.41,15.41,13.42
K,0135515,275.28,388.43,388.43,379.50,29.13,29.13,27.46
K,0135520,187.48,523.55,523.55,512.00,64.19,64.19,63.38
K,0135525,251.96,356.18,356.18,348.00,29.26,29.26,27.60
K,0135530,119.89,489.76,489.76,478.50,75.52,75.52,74.94
K,0136005,233.76,439.09,439.09,429.00,46.76,46.76,45.51
K,0136010,206.92,489.76,489.76,478.50,57.75,57.75,56.76
K,0136505,160.45,270.21,270.21,264.00,40.62,40.62,39.22
K,0136510,150.64,193.44,193.44,189.00,22.13,22.13,20.30
K,0136515,105.94,270.21,270.21,264.00,60.79,60.79,59.87
K,0136520,150.64,193.44,193.44,189.00,22.13,22.13,20.30
K,0136525,212.98,270.21,270.21,264.00,21.18,21.18,19.33
K,0136530,163.64,193.44,193.44,189.00,15.41,15.41,13.42
K,0140505,672.00,934.00,934.00,934.00,28.05,28.05,28.05
K,0140510,1400.00,1945.00,1945.00,1945.00,28.02,28.02,28.02
K,0140515,648.00,2000.00,2000.00,2000.00,67.60,67.60,67.60
K,0140520,3000.00,4167.00,4167.00,4167.00,28.01,28.01,28.01
K,0141005,840.00,1168.00,1168.00,1168.00,28.08,28.08,28.08
K,0141010,1249.64,2431.00,2431.00,2431.00,48.60,48.60,48.60
K,0141505,966.00,2917.00,2917.00,2917.00,66.88,66.88,66.88
K,0141510,779.87,2168.00,2168.00,2168.00,64.03,64.03,64.03
K,0150505,81.15,140.84,140.84,140.84,42.38,42.38,42.38
K,0150510,235.00,345.38,345.38,345.38,31.96,31.96,31.96
K,0160505,116.48,155.31,155.31,155.31,25.00,25.00,25.00
K,0160510,116.49,155.31,155.31,155.31,25.00,25.00,25.00
K,0160515,116.48,155.31,155.31,155.31,25.00,25.00,25.00
K,0160520,67.46,155.31,155.31,155.31,56.56,56.56,56.56
K,0160525,116.52,155.31,155.31,155.31,24.98,24.98,24.98
K,0160530,116.49,155.31,155.31,155.31,25.00,25.00,25.00
K,0161005,0.00,203.75,203.75,203.75,100.00,100.00,100.00
K,0161010,152.86,203.75,203.75,203.75,24.98,24.98,24.98
K,0161015,126.31,204.00,204.00,204.00,38.08,38.08,38.08
K,0161020,122.13,204.00,204.00,203.75,40.13,40.13,40.06
K,0161025,152.81,204.00,204.00,204.00,25.09,25.09,25.09
K,0161030,152.81,204.00,204.00,204.00,25.09,25.09,25.09
K,0161505,121.88,162.50,162.50,162.50,25.00,25.00,25.00
